Netwerk levering,Tekort,Gebruik opwekbronnen,Batterij 1 laden,Batterij 1 ontladen,Batterij 1 opgeslagen energie,Energie naar batch 4,Energie naar batch 1,Energie naar batch 3,Energie naar batch 2,Energie naar batch 5,Energie naar batch 6,Systeemvraag,Datum
1000.0,0.0,0.0,0.0,625.0,5000.0,76.0338571211098,0.0,0.0,0.0,1234.8427755543653,0.0,289.12336732452485,2023-01-01 00:00:00
1000.0,0.0,0.0,625.0,0.0,4362.5,0.0,0.0,0.0,0.0,87.08762796023234,0.0,287.9123720397677,2023-01-01 00:15:00
1000.0,0.0,0.0,63.317952473958414,0.0,4951.59375,649.980670771031,0.0,0.0,0.0,0.0,0.0,286.70137675501064,2023-01-01 00:30:00
1000.0,0.0,0.0,0.0,625.0,5000.0,0.0,0.0,0.0,0.0,201.97475551604748,1112.534863013699,285.4903814702535,2023-01-01 00:45:00
1000.0,0.0,0.0,37.766387773914786,0.0,4362.5,0.0,0.0,0.0,677.9542260405889,0.0,0.0,284.2793861854964,2023-01-01 01:00:00
1000.0,0.0,0.0,0.0,0.0,4387.849482262958,0.0,0.0,0.0,716.5813931943133,0.0,0.0,283.4186068056868,2023-01-01 01:15:00
1000.0,0.0,0.0,0.0,0.0,4376.879858557301,0.0,0.0,0.0,717.4421725741228,0.0,0.0,282.55782742587724,2023-01-01 01:30:00
281.6970480460677,0.0,0.0,0.0,0.0,4365.937658910908,0.0,0.0,0.0,0.0,0.0,0.0,281.69704804606766,2023-01-01 01:45:00
1000.0,0.0,0.0,0.0,0.0,4355.022814763631,0.0,0.0,0.0,719.1637313337419,0.0,0.0,280.8362686662581,2023-01-01 02:00:00
582.4600222016106,0.0,0.0,0.0,0.0,4344.135257726722,0.0,0.0,0.0,302.02529674644734,0.0,0.0,280.4347254551633,2023-01-01 02:15:00
1000.0,0.0,0.0,0.0,625.0,4333.274919582405,0.0,0.0,0.0,1319.9668177559315,0.0,0.0,280.0331822440685,2023-01-01 02:30:00
1000.0,0.0,0.0,0.0,625.0,3697.4417322834497,0.0,0.0,0.0,1320.3683609670263,0.0,0.0,279.6316390329737,2023-01-01 02:45:00
1000.0,0.0,0.0,0.0,625.0,3063.1981279527413,0.0,0.0,0.0,1320.7699041781211,0.0,0.0,279.2300958218789,2023-01-01 03:00:00
1000.0,0.0,0.0,0.0,625.0,2430.5401326328597,0.0,0.0,0.0,1319.8213701171626,0.0,0.0,280.1786298828375,2023-01-01 03:15:00
1000.0,0.0,0.0,0.0,625.0,1799.4637823012777,0.0,0.0,0.0,1318.8728360562038,0.0,0.0,281.1271639437962,2023-01-01 03:30:00
1000.0,0.0,0.0,0.0,625.0,1169.9651228455245,0.0,0.0,0.0,1317.924301995245,0.0,0.0,282.0756980047548,2023-01-01 03:45:00
1000.0,0.0,0.0,625.0,0.0,542.0402100384109,91.97576793428652,0.0,0.0,0.0,0.0,0.0,283.0242320657134,2023-01-01 04:00:00
1000.0,0.0,0.0,625.0,0.0,1140.685109513315,0.0,0.0,0.0,0.0,92.05315501994392,0.0,282.946844980056,2023-01-01 04:15:00
1000.0,0.0,0.0,625.0,0.0,1737.8333967395317,92.13054210560142,0.0,0.0,0.0,0.0,0.0,282.8694578943986,2023-01-01 04:30:00
1000.0,0.0,0.0,625.0,0.0,2333.488813247683,92.20792919125881,0.0,0.0,0.0,0.0,0.0,282.7920708087412,2023-01-01 04:45:00
1000.0,0.0,0.0,625.0,0.0,2927.655091214564,0.0,92.2853162769162,0.0,0.0,0.0,0.0,282.7146837230838,2023-01-01 05:00:00
1000.0,0.0,0.0,479.7921612991936,0.0,3520.3359534865276,0.0,0.0,0.0,0.0,235.00630222952304,0.0,285.20153647128336,2023-01-01 05:15:00
1000.0,0.0,0.0,0.0,625.0,3972.1355884500376,0.0,1312.3116107805172,0.0,0.0,0.0,0.0,287.68838921948293,2023-01-01 05:30:00
1000.0,0.0,0.0,0.0,625.0,3337.2052494789127,0.0,1095.0359496548954,0.0,0.0,214.78880837742213,0.0,290.17524196768244,2023-01-01 05:45:00
1000.0,0.0,0.0,625.0,0.0,2703.862236355216,0.0,0.0,82.33790528411805,0.0,0.0,0.0,292.662094715882,2023-01-01 06:00:00
1000.0,0.0,0.0,625.0,0.0,3297.1025807643277,0.0,0.0,90.53952645187792,0.0,0.0,0.0,284.46047354812214,2023-01-01 06:15:00
1000.0,0.0,0.0,625.0,0.0,3888.859824312417,0.0,0.0,98.74114761963767,0.0,0.0,0.0,276.2588523803623,2023-01-01 06:30:00
1000.0,0.0,0.0,554.2293431617112,0.0,4479.137674751636,0.0,0.0,177.71342562568634,0.0,0.0,0.0,268.05723121260246,2023-01-01 06:45:00
272.8764433781759,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,259.8556100448426,2023-01-01 07:00:00
272.57959530536397,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,259.55876197203065,2023-01-01 07:15:00
272.282747232552,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,259.2619138992187,2023-01-01 07:30:00
271.98589915974014,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,258.9650658264068,2023-01-01 07:45:00
271.6890510869282,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,258.6682177535949,2023-01-01 08:00:00
276.17779131650775,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,263.15695798317444,2023-01-01 08:15:00
280.66653154608724,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,267.6456982127539,2023-01-01 08:30:00
285.1552717756668,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,272.1344384423335,2023-01-01 08:45:00
289.64401200524634,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,276.623178671913,2023-01-01 09:00:00
289.68890859808494,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,276.6680752647516,2023-01-01 09:15:00
289.73380519092336,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,276.71297185759005,2023-01-01 09:30:00
289.77870178376185,0.0,0.0,13.020833333333334,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,276.75786845042853,2023-01-01 09:45:00
-363.1972349567329,0.0,40.0,0.0,625.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,276.8027650432671,2023-01-01 10:00:00
-423.6673727411093,0.0,100.0,0.0,625.0,4362.5,0.0,0.0,0.0,0.0,0.0,0.0,276.3326272588907,2023-01-01 10:15:00
-464.1375105254857,0.0,140.0,0.0,625.0,3726.59375,0.0,0.0,0.0,0.0,0.0,0.0,275.8624894745143,2023-01-01 10:30:00
-524.607648309862,0.0,200.0,0.0,625.0,3092.2772656250004,0.0,0.0,0.0,0.0,0.0,0.0,275.3923516901379,2023-01-01 10:45:00
-565.0777860942385,0.0,240.0,0.0,625.0,2459.546572460938,0.0,0.0,0.0,0.0,0.0,0.0,274.9222139057615,2023-01-01 11:00:00
-486.2823849911022,0.0,160.0,0.0,625.0,1828.3977060297857,0.0,0.0,0.0,0.0,0.0,0.0,273.7176150088978,2023-01-01 11:15:00
-547.486983887966,0.0,220.0,0.0,625.0,1198.8267117647113,0.0,0.0,0.0,0.0,0.0,0.0,272.51301611203405,2023-01-01 11:30:00
-158.50397649149266,0.0,120.0,0.0,322.7212434444406,570.8296449852996,0.0,0.0,0.0,0.0,0.0,0.0,271.30841721517027,2023-01-01 11:45:00
895.1038183183066,0.0,0.0,625.0,0.0,246.68132742839586,0.0,0.0,0.0,0.0,0.0,0.0,270.10381831830654,2023-01-01 12:00:00
896.6716230905208,0.0,0.0,625.0,0.0,846.0646241098249,0.0,0.0,0.0,0.0,0.0,0.0,271.6716230905208,2023-01-01 12:15:00
898.239427862735,0.0,0.0,625.0,0.0,1443.9494625495504,0.0,0.0,0.0,0.0,0.0,0.0,273.23942786273506,2023-01-01 12:30:00
899.8072326349493,0.0,0.0,625.0,0.0,2040.3395888931766,0.0,0.0,0.0,0.0,0.0,0.0,274.8072326349493,2023-01-01 12:45:00
901.3750374071635,0.0,0.0,625.0,0.0,2635.2387399209438,0.0,0.0,0.0,0.0,0.0,0.0,276.3750374071635,2023-01-01 13:00:00
904.8592415458096,0.0,0.0,625.0,0.0,3228.6506430711415,0.0,0.0,0.0,0.0,0.0,0.0,279.8592415458096,2023-01-01 13:15:00
908.3434456844557,0.0,0.0,625.0,0.0,3820.5790164634636,0.0,0.0,0.0,0.0,0.0,0.0,283.3434456844557,2023-01-01 13:30:00
911.8276498231016,0.0,0.0,625.0,0.0,4411.027568922305,0.0,0.0,0.0,0.0,0.0,0.0,286.8276498231017,2023-01-01 13:45:00
190.31185396174777,0.0,100.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3118539617478,2023-01-01 14:00:00
212.85068135821734,0.0,80.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,292.85068135821734,2023-01-01 14:15:00
255.38950875468697,0.0,40.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,295.389508754687,2023-01-01 14:30:00
289.81668230187245,0.0,60.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,297.9283361511566,2023-01-01 14:45:00
260.46716354762617,0.0,40.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,300.46716354762617,2023-01-01 15:00:00
281.9528484246862,0.0,20.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,301.9528484246862,2023-01-01 15:15:00
283.43853330174625,0.0,20.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,303.43853330174625,2023-01-01 15:30:00
356.81256432952216,0.0,0.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,304.9242181788063,2023-01-01 15:45:00
1000.0,0.0,0.0,0.0,0.0,5000.0,693.5900969441336,0.0,0.0,0.0,0.0,0.0,306.4099030558663,2023-01-01 16:00:00
1000.0,0.0,0.0,0.0,0.0,4987.5,690.1219504068483,0.0,0.0,0.0,0.0,0.0,309.87804959315173,2023-01-01 16:15:00
1000.0,0.0,0.0,0.0,0.0,4975.03125,686.6538038695629,0.0,0.0,0.0,0.0,0.0,313.3461961304371,2023-01-01 16:30:00
904.3916321184414,0.0,0.0,51.88834615071585,0.0,4962.593671875,535.6889433000031,0.0,0.0,0.0,0.0,0.0,316.8143426677225,2023-01-01 16:45:00
320.2824892050079,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,320.2824892050079,2023-01-01 17:00:00
316.2718676228511,0.0,0.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,316.2718676228511,2023-01-01 17:15:00
312.26124604069435,0.0,0.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,312.26124604069435,2023-01-01 17:30:00
360.13897060925336,0.0,0.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,308.2506244585375,2023-01-01 17:45:00
-295.75999712361926,0.0,0.0,0.0,625.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,304.24000287638074,2023-01-01 18:00:00
-295.9095438910318,0.0,0.0,0.0,625.0,4362.5,0.0,0.0,0.0,0.0,0.0,0.0,304.0904561089682,2023-01-01 18:15:00
-114.11394091463723,0.0,0.0,0.0,435.4738023502009,3726.59375,0.0,0.0,0.0,0.0,0.0,0.0,303.94090934155565,2023-01-01 18:30:00
303.79136257414314,0.0,0.0,0.0,0.0,3281.8034632747995,0.0,0.0,0.0,0.0,0.0,0.0,303.79136257414314,2023-01-01 18:45:00
1000.0,0.0,0.0,0.0,0.0,3273.5989546166124,0.0,287.5798366712204,0.0,0.0,408.778347522049,0.0,303.6418158067306,2023-01-01 19:00:00
1000.0,0.0,0.0,0.0,0.0,3265.414957230071,0.0,697.0256885416783,0.0,0.0,0.0,0.0,302.9743114583217,2023-01-01 19:15:00
1000.0,0.0,0.0,0.0,0.0,3257.2514198369963,0.0,0.0,0.0,0.0,697.6931928900872,0.0,302.3068071099128,2023-01-01 19:30:00
1000.0,0.0,0.0,0.0,0.0,3249.108291287404,0.0,0.0,0.0,0.0,698.3606972384961,0.0,301.6393027615039,2023-01-01 19:45:00
1000.0,0.0,0.0,0.0,0.0,3240.9855205591857,0.0,0.0,0.0,0.0,699.028201586905,0.0,300.97179841309503,2023-01-01 20:00:00
1000.0,0.0,0.0,0.0,0.0,3232.883056757788,0.0,0.0,0.0,0.0,696.0149575988924,0.0,303.9850424011076,2023-01-01 20:15:00
1000.0,0.0,0.0,0.0,0.0,3224.8008491158935,0.0,0.0,0.0,0.0,0.0,693.00171361088,306.9982863891201,2023-01-01 20:30:00
1000.0,0.0,0.0,0.0,0.0,3216.738846993104,0.0,0.0,533.3153180507638,0.0,0.0,156.6731515721035,310.0115303771327,2023-01-01 20:45:00
1000.0,0.0,0.0,0.0,0.0,3208.6969998756213,0.0,0.0,0.0,0.0,0.0,686.9752256348547,313.0247743651453,2023-01-01 21:00:00
1000.0,0.0,0.0,0.0,0.0,3200.6752573759322,0.0,0.0,0.0,0.0,0.0,688.4196352095591,311.5803647904409,2023-01-01 21:15:00
1000.0,0.0,0.0,0.0,0.0,3192.6735692324924,0.0,0.0,0.0,0.0,689.8640447842635,0.0,310.13595521573654,2023-01-01 21:30:00
1000.0,0.0,0.0,0.0,0.0,3184.691885309411,0.0,691.3084543589679,0.0,0.0,0.0,0.0,308.6915456410321,2023-01-01 21:45:00
1000.0,0.0,0.0,0.0,0.0,3176.730155596138,0.0,692.7528639336722,0.0,0.0,0.0,0.0,307.24713606632776,2023-01-01 22:00:00
1000.0,0.0,0.0,0.0,0.0,3168.7883302071477,0.0,525.9722829634638,168.73568265255437,0.0,0.0,0.0,305.2920343839818,2023-01-01 22:15:00
1000.0,0.0,0.0,0.0,0.0,3160.86635938163,0.0,696.6630672983641,0.0,0.0,0.0,0.0,303.3369327016359,2023-01-01 22:30:00
1000.0,0.0,0.0,0.0,0.0,3152.964193483176,0.0,698.6181689807102,0.0,0.0,0.0,0.0,301.3818310192899,2023-01-01 22:45:00
1000.0,0.0,0.0,95.24121305122037,0.0,3145.0817829994685,0.0,605.3320576118357,0.0,0.0,0.0,0.0,299.42672933694394,2023-01-01 23:00:00
1000.0,0.0,0.0,625.0,0.0,3228.6506430711415,0.0,0.0,0.0,0.0,78.8610203043346,0.0,296.1389796956654,2023-01-01 23:15:00
1000.0,0.0,0.0,625.0,0.0,3820.5790164634636,0.0,0.0,0.0,0.0,82.14876994561314,0.0,292.85123005438686,2023-01-01 23:30:00
1000.0,0.0,0.0,625.0,0.0,4411.027568922305,0.0,85.43651958689168,0.0,0.0,0.0,0.0,289.5634804131083,2023-01-01 23:45:00
-313.7242692281702,0.0,0.0,0.0,625.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,286.2757307718298,2023-01-02 00:00:00
-317.85355719622316,0.0,0.0,0.0,625.0,4362.5,0.0,0.0,0.0,0.0,0.0,0.0,282.14644280377684,2023-01-02 00:15:00
-321.9828451642761,0.0,0.0,0.0,625.0,3726.59375,0.0,0.0,0.0,0.0,0.0,0.0,278.0171548357239,2023-01-02 00:30:00
-266.05840051631793,0.0,0.0,0.0,562.4440285249884,3092.2772656250004,0.0,0.0,0.0,0.0,0.0,0.0,273.887866867671,2023-01-02 00:45:00
1000.0,0.0,0.0,0.0,625.0,2522.1025439359496,0.0,0.0,0.0,1330.241421100382,0.0,0.0,269.75857889961804,2023-01-02 01:00:00
1000.0,0.0,0.0,0.0,625.0,1890.7972875761095,0.0,0.0,0.0,1331.9195861262929,0.0,0.0,268.0804138737072,2023-01-02 01:15:00
1000.0,0.0,0.0,0.0,625.0,1261.0702943571694,0.0,0.0,0.0,1333.5977511522037,0.0,0.0,266.4022488477964,2023-01-02 01:30:00
1000.0,0.0,0.0,0.0,625.0,632.9176186212765,0.0,0.0,0.0,1335.2759161781144,0.0,0.0,264.7240838218856,2023-01-02 01:45:00
1000.0,0.0,0.0,0.0,6.319486263286578,6.335324574723387,0.0,0.0,0.0,743.0207880167804,0.0,0.0,263.04591879597467,2023-01-02 02:00:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.6177243951183,0.0,0.0,268.3822756048816,2023-01-02 02:15:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.2813675862117,0.0,0.0,273.7186324137884,2023-01-02 02:30:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.9450107773048,0.0,0.0,279.0549892226952,2023-01-02 02:45:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.6086539683979,0.0,0.0,284.3913460316021,2023-01-02 03:00:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.868025593882,0.0,0.0,295.13197440611805,2023-01-02 03:15:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.127397219366,0.0,0.0,305.87260278063405,2023-01-02 03:30:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.3867688448499,0.0,0.0,316.61323115515006,2023-01-02 03:45:00
1000.0,0.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,47.64614047033399,0.0,327.353859529666,2023-01-02 04:00:00
1000.0,0.0,0.0,625.0,0.0,600.0,0.0,0.0,0.0,0.0,33.11147697409376,0.0,341.88852302590624,2023-01-02 04:15:00
1000.0,0.0,0.0,625.0,0.0,1198.5,0.0,18.576813477853534,0.0,0.0,0.0,0.0,356.42318652214647,2023-01-02 04:30:00
1000.0,0.0,0.0,625.0,0.0,1795.50375,0.0,0.0,4.042149981613306,0.0,0.0,0.0,370.9578500183867,2023-01-02 04:45:00
1000.0,0.0,0.0,614.5074864853731,0.0,2391.014990625,0.0,0.0,0.0,0.0,0.0,0.0,385.4925135146269,2023-01-02 05:00:00
1000.0,0.0,0.0,600.8421224788932,0.0,2974.9646401743958,0.0,0.0,0.0,0.0,0.0,0.0,399.1578775211068,2023-01-02 05:15:00
1000.0,0.0,0.0,587.1767584724133,0.0,3544.3356661536973,0.0,0.0,0.0,0.0,0.0,0.0,412.8232415275867,2023-01-02 05:30:00
1000.0,0.0,0.0,573.5113944659334,0.0,4099.16451512183,0.0,0.0,0.0,0.0,0.0,0.0,426.48860553406655,2023-01-02 05:45:00
440.1539695405464,0.0,0.0,0.0,0.0,4639.487542521321,0.0,0.0,0.0,0.0,0.0,0.0,440.1539695405464,2023-01-02 06:00:00
442.9300568372473,0.0,0.0,0.0,0.0,4627.888823665018,0.0,0.0,0.0,0.0,0.0,0.0,442.9300568372473,2023-01-02 06:15:00
445.7061441339481,0.0,0.0,0.0,0.0,4616.319101605856,0.0,0.0,0.0,0.0,0.0,0.0,445.70614413394816,2023-01-02 06:30:00
872.1631084179276,0.0,0.0,423.68087698727857,0.0,4604.778303851842,0.0,0.0,0.0,0.0,0.0,0.0,448.482231430649,2023-01-02 06:45:00
451.2583187273499,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,451.2583187273499,2023-01-02 07:00:00
459.8951357687579,0.0,0.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,459.89513576875794,2023-01-02 07:15:00
468.531952810166,0.0,0.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,468.531952810166,2023-01-02 07:30:00
529.05711600229,0.0,0.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,477.1687698515741,2023-01-02 07:45:00
-114.19441310701785,0.0,0.0,0.0,625.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,485.80558689298215,2023-01-02 08:00:00
-113.82268919462922,0.0,0.0,0.0,625.0,4362.5,0.0,0.0,0.0,0.0,0.0,0.0,486.1773108053708,2023-01-02 08:15:00
-113.45096528224065,0.0,0.0,0.0,625.0,3726.59375,0.0,0.0,0.0,0.0,0.0,0.0,486.54903471775935,2023-01-02 08:30:00
-59.16862148991328,0.0,0.0,0.0,568.8431042917305,3092.2772656250004,0.0,0.0,0.0,0.0,0.0,0.0,486.920758630148,2023-01-02 08:45:00
-112.70751745746338,0.0,0.0,0.0,625.0,2515.7034681692076,0.0,0.0,0.0,0.0,0.0,0.0,487.2924825425366,2023-01-02 09:00:00
-111.38201914742922,0.0,0.0,0.0,625.0,1884.4142094987847,0.0,0.0,0.0,0.0,0.0,0.0,488.6179808525708,2023-01-02 09:15:00
-130.056520837395,0.0,20.0,0.0,625.0,1254.7031739750378,0.0,0.0,0.0,0.0,0.0,0.0,489.943479162605,2023-01-02 09:30:00
-128.73102252736078,0.0,20.0,0.0,625.0,626.5664160401002,0.0,0.0,0.0,0.0,0.0,0.0,491.2689774726392,2023-01-02 09:45:00
472.5944757826734,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.5944757826734,2023-01-02 10:00:00
452.3748876368999,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.3748876368999,2023-01-02 10:15:00
452.15529949112647,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.15529949112647,2023-01-02 10:30:00
451.93571134535296,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.93571134535296,2023-01-02 10:45:00
431.71612319957944,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.7161231995795,2023-01-02 11:00:00
438.2433424432255,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.2433424432255,2023-01-02 11:15:00
976.6807392927681,0.0,60.0,531.9101776058966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.7705616868715,2023-01-02 11:30:00
1000.0,0.0,40.0,528.7022190694826,0.0,510.6337705016607,0.0,0.0,0.0,0.0,0.0,0.0,511.29778093051743,2023-01-02 11:45:00
417.8250001741634,0.0,100.0,0.0,0.0,1016.9113163821098,0.0,0.0,0.0,0.0,0.0,0.0,517.8250001741634,2023-01-02 12:00:00
1000.0,0.0,140.0,620.2462789185547,0.0,1014.3690380911546,0.0,0.0,0.0,0.0,0.0,0.0,519.7537210814453,2023-01-02 12:15:00
1000.0,0.0,120.0,598.3175580112727,0.0,1607.2695432577393,0.0,0.0,0.0,0.0,0.0,0.0,521.6824419887273,2023-01-02 12:30:00
1000.0,0.0,100.0,576.3888371039908,0.0,2177.6362250904167,0.0,0.0,0.0,0.0,0.0,0.0,523.6111628960092,2023-01-02 12:45:00
1000.0,0.0,140.0,614.4601161967089,0.0,2725.525418147522,0.0,0.0,0.0,0.0,0.0,0.0,525.5398838032911,2023-01-02 13:00:00
986.8556411286536,0.0,160.0,625.0,0.0,3308.593316150994,0.0,0.0,0.0,0.0,0.0,0.0,521.8556411286536,2023-01-02 13:15:00
1000.0,0.0,140.0,621.8286015459839,0.0,3900.3218328606167,0.0,0.0,0.0,0.0,0.0,0.0,518.1713984540161,2023-01-02 13:30:00
1000.0,0.0,60.0,545.5128442206214,0.0,4487.52648576261,0.0,0.0,0.0,0.0,0.0,0.0,514.4871557793786,2023-01-02 13:45:00
450.802913104741,0.0,60.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,510.802913104741,2023-01-02 14:00:00
458.8194583746425,0.0,60.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,518.8194583746425,2023-01-02 14:15:00
466.836003644544,0.0,60.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,526.836003644544,2023-01-02 14:30:00
566.7408950651613,0.0,20.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,534.8525489144455,2023-01-02 14:45:00
502.869094184347,0.0,40.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,542.869094184347,2023-01-02 15:00:00
524.9028115946273,0.0,20.0,0.0,0.0,4987.5,0.0,0.0,0.0,0.0,0.0,0.0,544.9028115946273,2023-01-02 15:15:00
526.9365290049078,0.0,20.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,546.9365290049078,2023-01-02 15:30:00
580.8585925659041,0.0,20.0,51.88834615071585,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,548.9702464151883,2023-01-02 15:45:00
927.2582051622622,0.0,0.0,0.0,0.0,5000.0,376.2542413367936,0.0,0.0,0.0,0.0,0.0,551.0039638254686,2023-01-02 16:00:00
1000.0,0.0,0.0,0.0,0.0,4987.5,458.1240303372657,0.0,0.0,0.0,0.0,0.0,541.8759696627343,2023-01-02 16:15:00
532.7479754999999,0.0,0.0,0.0,0.0,4975.03125,0.0,0.0,0.0,0.0,0.0,0.0,532.7479754999999,2023-01-02 16:30:00
523.6199813372655,0.0,0.0,0.0,0.0,4962.593671875,0.0,0.0,0.0,0.0,0.0,0.0,523.6199813372655,2023-01-02 16:45:00
-85.50801282546888,0.0,0.0,0.0,625.0,4950.187187695313,0.0,0.0,0.0,0.0,0.0,0.0,514.4919871745311,2023-01-02 17:00:00
-88.57745119618482,0.0,0.0,0.0,625.0,4312.811719726074,0.0,0.0,0.0,0.0,0.0,0.0,511.4225488038152,2023-01-02 17:15:00
-91.64688956690082,0.0,0.0,0.0,625.0,3677.0296904267598,0.0,0.0,0.0,0.0,0.0,0.0,508.3531104330992,2023-01-02 17:30:00
-94.71632793761682,0.0,0.0,0.0,625.0,3042.837116200693,0.0,0.0,0.0,0.0,0.0,0.0,505.2836720623832,2023-01-02 17:45:00
-97.78576630833282,0.0,0.0,0.0,625.0,2410.2300234101913,0.0,0.0,0.0,0.0,0.0,0.0,502.2142336916672,2023-01-02 18:00:00
-111.89933959609158,0.0,0.0,0.0,625.0,1779.204448351666,0.0,0.0,0.0,0.0,0.0,0.0,488.1006604039084,2023-01-02 18:15:00
-126.01291288385056,0.0,0.0,0.0,625.0,1149.756437230787,0.0,0.0,0.0,0.0,0.0,0.0,473.98708711614944,2023-01-02 18:30:00
-39.880733553080745,0.0,0.0,0.0,520.5773410223659,521.8820461377102,0.0,0.0,0.0,0.0,0.0,0.0,459.8735138283905,2023-01-02 18:45:00
445.7599405406317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.7599405406317,2023-01-02 19:00:00
440.5497467658107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.5497467658107,2023-01-02 19:15:00
435.3395529909898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.3395529909898,2023-01-02 19:30:00
430.1293592161689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.1293592161689,2023-01-02 19:45:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,575.080834558652,0.0,0.0,0.0,0.0,424.919165441348,2023-01-02 20:00:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,333.69799779407435,0.0,0.0,247.29383038807532,0.0,419.0081718178503,2023-01-02 20:15:00
1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.9028218056474,0.0,413.0971781943526,2023-01-02 20:30:00
